"id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","bedrooms","beds","price","minimum_nights","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","Air_conditioning","Baby_monitor","Baby_safety_gates","Bathtub","Bed_linens","Breakfast","Building_staff","Carbon_monoxide_alarm","Changing_table","Children\u2019s_dinnerware","Cleaning_before_checkout","Coffee_maker","Cooking_basics","Dedicated_workspace","Dishes_and_silverware","Elevator","Essentials","Ethernet_connection","EV_charger","Extra_pillows_and_blankets","Fire_extinguisher","First_aid_kit","Free_residential_garage_on_premises","Game_console","Garden_or_backyard","Gym","Hangers","High_chair","Host_greets_you","Hot_tub","Hot_water","Indoor_fireplace","Iron","Kitchen","Lockbox","Long_term_stays_allowed","Luggage_dropoff_allowed","Microwave","Nespresso_coffee_machine","Outlet_covers","Patio_or_balcony","Private_entrance","Room-darkening_shades","Single_level_home","Smoke_alarm","Waterfront","stove_agg","Wifi_agg","TV_agg","oven_agg","refrigerator","soap_agg","BBQ_agg","toys_agg","crib_agg","parking_agg","shampoo_agg","heating_agg","washer_agg","conditioner_agg","dry_agg"
18193212,"Gaasperdam - Driemond",52.30589,4.97702,"Entire apartment","Entire home/apt",2,"1 bath",1,2,100,30,45,"2017-05-19","2019-10-20",93,9,9,10,10,9,9,"f",0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1
18193971,"Bos en Lommer",52.3774,4.86191,"Entire apartment","Entire home/apt",2,"1 bath",2,1,175,2,16,"2017-04-17","2020-07-14",98,10,10,10,10,10,9,"t",0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1
18194019,"De Baarsjes - Oud-West",52.36252,4.86608,"Entire apartment","Entire home/apt",4,"1.5 baths",1,1,200,3,25,"2017-05-16","2020-02-17",99,10,10,10,10,10,10,"f",0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1
18194727,"De Baarsjes - Oud-West",52.36458,4.86145,"Entire apartment","Entire home/apt",2,"1 bath",1,1,110,3,15,"2017-05-26","2019-06-15",98,10,10,10,10,9,10,"f",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
18195146,"De Baarsjes - Oud-West",52.35998,4.85076,"Entire apartment","Entire home/apt",2,"1 bath",1,1,100,2,10,"2017-04-16","2017-11-23",100,10,10,10,10,9,10,"f",0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
18200950,"Centrum-West",52.37186,4.87662,"Entire apartment","Entire home/apt",4,"2 baths",2,2,175,4,4,"2017-05-28","2020-07-25",100,10,10,10,10,10,10,"f",0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1
18203305,"Buitenveldert - Zuidas",52.32793,4.87926,"Entire apartment","Entire home/apt",2,"1 bath",1,1,150,1,2,"2017-04-14","2017-05-14",100,10,10,10,10,10,10,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
18204540,"Westerpark",52.3901,4.87971,"Entire apartment","Entire home/apt",4,"1 bath",2,2,200,3,7,"2018-08-13","2019-08-18",97,10,9,9,10,9,9,"f",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1
18205175,"Bos en Lommer",52.38352,4.85781,"Entire apartment","Entire home/apt",2,"1 bath",1,1,129,3,10,"2017-05-02","2018-04-03",92,10,9,10,10,9,9,"f",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
18206761,"Bos en Lommer",52.37729,4.85365,"Entire apartment","Entire home/apt",2,"1 bath",1,1,135,1,48,"2017-04-13","2018-10-14",98,10,10,10,10,9,9,"f",0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0
18208689,"De Baarsjes - Oud-West",52.36267,4.87363,"Entire apartment","Entire home/apt",2,"1 bath",1,1,120,2,1,"2017-05-09","2017-05-09",40,4,6,10,8,10,2,"t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18209073,"De Pijp - Rivierenbuurt",52.34456,4.89578,"Entire apartment","Entire home/apt",4,"1 bath",2,2,174,3,9,"2017-04-17","2017-07-08",93,10,10,10,10,9,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
18209663,"De Pijp - Rivierenbuurt",52.35381,4.89169,"Entire apartment","Entire home/apt",4,"1 bath",1,2,85,4,32,"2017-04-21","2020-03-18",96,10,10,10,10,10,9,"f",0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1
18210252,"Bijlmer-Oost",52.31717,4.97051,"Entire apartment","Entire home/apt",3,"1.5 baths",1,1,100,5,8,"2017-04-13","2020-02-13",74,7,7,9,9,7,8,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0
18211923,"Oud-Oost",52.35295,4.9169,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,198,3,19,"2017-05-15","2019-09-12",98,10,10,10,10,9,10,"f",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1
18216712,"Westerpark",52.38643,4.87791,"Entire apartment","Entire home/apt",3,"1 bath",2,2,75,2,31,"2017-05-27","2019-08-18",99,10,10,10,10,10,10,"f",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1
18217482,"Slotervaart",52.35314,4.83161,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,95,3,21,"2017-04-30","2020-02-17",99,10,10,10,10,9,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
18218317,"De Pijp - Rivierenbuurt",52.35695,4.89909,"Entire apartment","Entire home/apt",2,"1 bath",1,1,119,2,9,"2017-04-22","2017-10-06",97,10,10,9,9,10,10,"t",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
18218866,"Zuid",52.34374,4.86114,"Entire apartment","Entire home/apt",4,"1 bath",2,2,175,2,3,"2017-04-29","2017-06-18",93,10,10,10,10,9,10,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
18219363,"Oud-Noord",52.38522,4.91641,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,70,2,20,"2017-04-29","2020-10-11",94,10,10,10,10,9,9,"t",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
18220143,"Centrum-West",52.37407,4.87592,"Entire apartment","Entire home/apt",4,"2 baths",2,3,350,2,13,"2017-08-20","2019-08-20",92,10,10,9,10,10,9,"t",0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1
18221182,"Centrum-West",52.38012,4.89224,"Entire apartment","Entire home/apt",4,"1.5 baths",3,4,97,7,52,"2017-05-05","2020-07-27",92,9,9,9,9,10,9,"f",0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1
18221534,"De Pijp - Rivierenbuurt",52.34775,4.88994,"Entire apartment","Entire home/apt",4,"1 bath",2,3,164,2,30,"2017-06-09","2020-07-26",96,9,10,10,10,9,9,"f",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1
18223548,"Oud-Oost",52.35554,4.9224,"Entire apartment","Entire home/apt",4,"1.5 baths",2,4,140,3,5,"2017-04-23","2018-08-24",100,10,9,10,10,10,10,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1
18224220,"Watergraafsmeer",52.33975,4.91972,"Entire apartment","Entire home/apt",2,"1 bath",NA,1,120,9,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
18224290,"De Baarsjes - Oud-West",52.37413,4.85935,"Entire apartment","Entire home/apt",4,"1 bath",2,2,139,4,2,"2017-05-29","2017-10-29",100,10,10,10,10,10,10,"t",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
18231394,"Slotervaart",52.35673,4.82519,"Entire apartment","Entire home/apt",4,"1.5 baths",2,3,177,2,37,"2017-06-25","2020-09-20",98,10,10,10,10,9,9,"t",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
18231885,"De Baarsjes - Oud-West",52.36555,4.87762,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,120,2,31,"2017-04-30","2019-08-19",97,10,9,10,10,10,9,"f",0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1
18234191,"De Baarsjes - Oud-West",52.36774,4.86333,"Entire apartment","Entire home/apt",4,"1 bath",2,2,250,2,21,"2017-07-03","2019-11-09",97,10,10,10,10,9,9,"t",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18237057,"Westerpark",52.38142,4.879,"Entire apartment","Entire home/apt",2,"1 bath",1,1,90,2,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
18237895,"De Baarsjes - Oud-West",52.37254,4.85701,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,138,2,20,"2017-05-23","2020-10-17",94,10,10,10,10,10,10,"f",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
18238736,"De Baarsjes - Oud-West",52.3721,4.8621,"Entire apartment","Entire home/apt",4,"1 bath",2,2,100,2,10,"2017-04-25","2018-02-25",84,9,9,9,9,9,9,"t",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
18245958,"Westerpark",52.38219,4.86872,"Entire apartment","Entire home/apt",2,"1 bath",1,1,104,2,27,"2017-04-18","2020-09-03",98,10,10,10,10,9,9,"f",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1
18246923,"Westerpark",52.38765,4.88111,"Entire apartment","Entire home/apt",4,"1 bath",2,2,200,5,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
18247280,"Westerpark",52.3904,4.87469,"Entire apartment","Entire home/apt",3,"1 bath",2,2,156,1,7,"2017-04-22","2017-05-29",100,10,10,10,10,10,10,"f",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1
18251864,"Centrum-Oost",52.36404,4.90912,"Entire apartment","Entire home/apt",2,"1 bath",1,1,99,2,6,"2017-05-11","2017-07-01",97,9,10,10,10,9,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
18260009,"Westerpark",52.37463,4.87079,"Entire apartment","Entire home/apt",2,"1 bath",1,1,132,3,21,"2017-05-15","2019-10-08",91,10,9,10,10,10,8,"f",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
18261180,"Watergraafsmeer",52.35262,4.94044,"Entire apartment","Entire home/apt",2,"1 bath",2,2,88,6,2,"2017-07-19","2017-08-10",100,10,10,10,10,8,10,"f",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
18261259,"Centrum-Oost",52.36326,4.91141,"Entire apartment","Entire home/apt",2,"1.5 baths",1,0,166,2,8,"2017-05-01","2020-03-18",97,10,10,10,10,10,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
18261977,"Centrum-Oost",52.37455,4.92243,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,190,4,10,"2017-05-01","2020-07-31",100,10,10,10,10,10,9,"f",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1
18262601,"Bos en Lommer",52.38182,4.85133,"Entire apartment","Entire home/apt",4,"1 bath",2,2,199,2,13,"2017-05-28","2018-09-18",98,10,10,10,10,9,9,"f",0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1
18263579,"Oud-Noord",52.38448,4.91591,"Entire apartment","Entire home/apt",2,"1 bath",1,1,84,1,26,"2017-04-21","2018-05-10",95,10,9,10,10,9,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
18263878,"De Pijp - Rivierenbuurt",52.35575,4.90179,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,350,5,0,"","",NA,NA,NA,NA,NA,NA,NA,"t",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
18265770,"Bijlmer-Centrum",52.3078,4.95793,"Entire apartment","Entire home/apt",2,"1 bath",1,1,95,2,15,"2017-05-08","2018-10-21",89,9,9,9,9,8,9,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
18266190,"Oud-Noord",52.38223,4.91134,"Entire apartment","Entire home/apt",2,"1 bath",1,1,99,2,26,"2017-06-25","2019-06-21",93,10,9,10,10,9,9,"f",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0
18266363,"De Baarsjes - Oud-West",52.37143,4.85633,"Entire apartment","Entire home/apt",3,"1.5 baths",2,2,92,4,11,"2017-05-28","2019-02-08",95,10,9,9,10,9,10,"f",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1
18269139,"Noord-West",52.40678,4.89781,"Entire apartment","Entire home/apt",2,"1 bath",2,2,65,3,6,"2017-07-03","2017-11-07",90,9,8,9,9,8,8,"f",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
18269558,"Zuid",52.34728,4.85968,"Entire apartment","Entire home/apt",4,"1.5 baths",2,2,180,3,6,"2017-05-06","2018-06-20",97,10,10,10,10,9,10,"f",0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
18270441,"De Baarsjes - Oud-West",52.36023,4.85433,"Entire apartment","Entire home/apt",4,"1 bath",2,2,150,2,14,"2017-05-21","2019-10-20",100,10,10,10,10,9,10,"f",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1
18271815,"Oud-Oost",52.36429,4.92895,"Entire apartment","Entire home/apt",2,"1 bath",1,1,135,4,20,"2017-05-21","2019-10-26",97,10,10,10,10,9,9,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
18278311,"De Pijp - Rivierenbuurt",52.34835,4.91029,"Entire apartment","Entire home/apt",4,"1.5 baths",3,3,110,2,4,"2017-07-31","2017-08-18",85,10,5,10,10,10,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
18279105,"De Baarsjes - Oud-West",52.35938,4.84976,"Entire apartment","Entire home/apt",2,"1 bath",1,1,108,2,18,"2017-05-29","2019-09-15",99,10,10,10,10,10,10,"f",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1
18285386,"De Baarsjes - Oud-West",52.35934,4.85073,"Entire apartment","Entire home/apt",4,"1 bath",2,2,420,2,17,"2017-04-29","2018-07-16",85,9,8,8,9,8,8,"t",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1
18286642,"Westerpark",52.38149,4.86971,"Entire apartment","Entire home/apt",2,"1 bath",1,1,100,3,33,"2017-05-16","2019-08-04",99,10,10,10,10,10,10,"f",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1
18288161,"Centrum-Oost",52.36387,4.88146,"Entire apartment","Entire home/apt",4,"1 bath",1,1,180,1,47,"2017-05-10","2019-06-02",87,9,9,10,10,9,8,"f",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1
18289075,"Centrum-Oost",52.35942,4.89583,"Entire apartment","Entire home/apt",2,"1 bath",1,1,160,3,29,"2017-05-17","2020-08-17",96,10,9,10,9,10,9,"f",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
18290475,"Centrum-Oost",52.36958,4.91272,"Entire apartment","Entire home/apt",3,"1 bath",2,2,165,2,2,"2017-05-01","2018-07-08",100,10,10,10,10,10,10,"f",0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1
18303077,"Noord-West",52.414,4.88305,"Entire apartment","Entire home/apt",2,"1 bath",1,1,90,3,2,"2017-05-06","2017-05-16",90,10,10,10,9,9,10,"t",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0
18303887,"Centrum-Oost",52.36425,4.88338,"Entire apartment","Entire home/apt",4,"3.5 baths",4,4,386,2,8,"2017-05-16","2017-08-17",93,10,8,10,9,10,8,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
18304300,"De Pijp - Rivierenbuurt",52.34945,4.88815,"Entire apartment","Entire home/apt",2,"1 bath",1,1,123,2,10,"2017-06-13","2019-06-14",94,9,9,10,10,10,8,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
18304950,"Centrum-Oost",52.36521,4.88285,"Entire apartment","Entire home/apt",4,"1.5 baths",2,2,286,2,11,"2017-06-17","2017-09-18",98,10,9,10,10,10,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
18305465,"Bos en Lommer",52.3784,4.85231,"Entire apartment","Entire home/apt",2,"1 bath",1,1,120,3,17,"2017-05-30","2019-08-09",98,10,10,10,10,9,10,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
